key,run,cell,exp_stored,logp_stored,target,genotype,depth,phase,cycle,des,exp_hi,drift,tail,logP,n_eff,max_eff,n_active,vs_gaussian,vs_gn,verdict
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300|63|0.4469323,output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300,63,0.4469322594882946,-4.116671673497511,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999321916408318, 14.998608820683717, 4.039117640486214]",0.44358103078897004,-0.003351228699324582,2.033332143886947e-11,-4.116671661208896,14.998608820683717,9.999321916408318,3.0,-0.22308596921102997,-0.26720096921103,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-233516_p64_i300|14|0.4469712,output/experiments/B30_c30_a1p00_b1p00/20260703-233516_p64_i300,14,0.44697123352864476,-3.7362015193179348,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999729153768838, 14.997635092502264, 3.9537796798787515]",0.5482943361720785,0.1013231026434337,1.3360708493277508e-12,-3.7361767995598596,14.997635092502264,9.999729153768838,3.0,-0.11837266382792155,-0.16248766382792157,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-235238_p64_i300|28|0.4470374,output/experiments/B30_c30_a1p00_b1p00/20260703-235238_p64_i300,28,0.4470374462628368,-3.736358972848659,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999728321763103, 14.997552467775165, 3.954052230651861]",0.5466493802976782,0.09961193403484137,1.317204196512411e-12,-3.7363370584381754,14.997552467775165,9.999728321763103,3.0,-0.12001761970232183,-0.16413261970232185,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300|7|0.4471070,output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300,7,0.4471070049268169,-3.6755913683015207,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999763135226745, 14.99878946904348, 3.955847763516525]",0.5465305812886316,0.09942357636181476,1.4048740987225403e-12,-3.6753658561636247,14.99878946904348,9.999763135226745,3.0,-0.12013641871136838,-0.1642514187113684,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-234705_p64_i300|21|0.4471539,output/experiments/B30_c30_a1p00_b1p00/20260703-234705_p64_i300,21,0.44715392652493524,-3.746744755289289,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999725002599192, 14.99718962418706, 3.9514004940218452]",0.55069173287928,0.10353780635434473,1.3570911964613814e-12,-3.7467242740233653,14.99718962418706,9.999725002599192,3.0,-0.11597526712072004,-0.16009026712072005,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-235815_p64_i300|49|0.4472163,output/experiments/B30_c30_a1p00_b1p00/20260703-235815_p64_i300,49,0.44721626423733174,-3.6777890481641102,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999761563577096, 14.99871187445051, 3.956029797489503]",0.5446945978580713,0.09747833362073954,1.1788524803619887e-12,-3.677620370891307,14.99871187445051,9.999761563577096,3.0,-0.12197240214192873,-0.16608740214192874,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300|1|0.4472633,output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300,1,0.4472633449681321,-4.935670140874633,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.998882579001217, 14.997133713466857, 4.041978990148589]",0.4454495864140281,-0.0018137585541039836,3.9180488579446544e-11,-4.9356701408746195,14.997133713466857,9.998882579001217,3.0,-0.2212174135859719,-0.2653324135859719,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-233516_p64_i300|28|0.4472798,output/experiments/B30_c30_a1p00_b1p00/20260703-233516_p64_i300,28,0.4472797850649778,-3.6895372529918062,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999751482940043, 14.998663878173371, 3.951446591994616]",0.5410154493991778,0.0937356643342,1.237516752563503e-12,-3.689417748741651,14.998663878173371,9.999751482940043,3.0,-0.12565155060082223,-0.16976655060082224,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300|14|0.4474332,output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300,14,0.44743321664069674,-3.6842132027735395,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999755686005672, 14.998688894735379, 3.9539000178530763]",0.5360256578536953,0.08859244121299853,9.971479836119202e-13,-3.6840552641379394,14.998688894735379,9.999755686005672,3.0,-0.13064134214630474,-0.17475634214630476,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300|21|0.4476087,output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300,21,0.44760869886171867,-3.6731723500162934,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999764713582, 14.99878890004854, 3.953938612258863]",0.5468779129262296,0.09926921406451089,1.3317946200534252e-12,-3.672984196105982,14.99878890004854,9.999764713582,3.0,-0.11978908707377045,-0.16390408707377047,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300|14|0.4476694,output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300,14,0.44766939179072496,-3.747143913055283,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.99972291683232, 14.997443551379295, 3.95396634906003]",0.5482321702925246,0.10056277850179962,1.3318171664610687e-12,-3.747125824482573,14.997443551379295,9.99972291683232,3.0,-0.11843482970747543,-0.16254982970747545,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300|42|0.4478496,output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300,42,0.4478495592304874,-3.711430419927674,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999741024301319, 14.998325711555074, 3.9506545297576032]",0.5403371288886019,0.09248756965811444,1.2585344531016543e-12,-3.7112964341746193,14.998325711555074,9.999741024301319,3.0,-0.12632987111139815,-0.17044487111139817,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300|14|0.4487196,output/experiments/B30_c30_a1p00_b1p00/20260703-232843_p64_i300,14,0.44871957374365057,-3.696812333126896,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999734779914064, 14.99871871474003, 3.971327693839548]",0.5004310133191485,0.05171143957549795,4.514830263852963e-13,-3.696634270985887,14.99871871474003,9.999734779914064,3.0,-0.1662359866808515,-0.2103509866808515,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300|57|0.4487595,output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300,57,0.44875945879895063,-4.002525765125037,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999394136973713, 14.998756700790748, 4.057803840679634]",0.44678167360061977,-0.0019777851983308614,2.0492162296810543e-11,-4.0025248172382355,14.998756700790748,9.999394136973713,3.0,-0.21988532639938024,-0.26400032639938026,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300|7|0.4492143,output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300,7,0.4492143025113371,-4.702651067254395,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999003378312182, 14.997582909445438, 4.020254468045422]",0.4499183140738974,0.0007040115625602805,4.8827761070812426e-11,-4.7026510672532265,14.997582909445438,9.999003378312182,3.0,-0.21674868592610264,-0.26086368592610265,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300|7|0.4495471,output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300,7,0.44954710466489833,-3.7029313408667304,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999732114033424, 14.998617079878608, 3.9679827948569724]",0.5041352506657408,0.0545881460008425,5.870728267360826e-13,-3.7027664894443495,14.998617079878608,9.999732114033424,3.0,-0.16253174933425918,-0.2066467493342592,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300|1|0.4503736,output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300,1,0.45037356688618446,-3.6836507561392735,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999756831647334, 14.998732490289218, 3.9382804650720846]",0.5522080804696288,0.10183451358344431,2.181611427895369e-12,-3.6834656800537675,14.998732490289218,9.999756831647334,3.0,-0.11445891953037124,-0.15857391953037125,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300|64|0.4506482,output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300,64,0.45064819719203264,-3.669391926627873,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.99957457680247, 13.99926080539929, 4.0123495202315524]",0.4498153316100535,-0.0008328655819791475,1.3991035148117253e-15,-3.6693765497289847,13.99926080539929,8.99957457680247,3.0,-0.21685166838994652,-0.26096666838994653,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300|64|0.4507951,output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300,64,0.45079509570354814,-3.6164851520634835,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999650994464876, 13.999416258040418, 4.012713547014824]",0.45007016601613076,-0.0007249296874173861,1.4767919901499273e-15,-3.6163030271927807,13.999416258040418,8.999650994464876,3.0,-0.21659683398386925,-0.26071183398386927,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300|63|0.4508176,output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300,63,0.4508176342937463,-3.61671224359032,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999652761754732, 13.999416544336777, 4.009777109060943]",0.4501468190622435,-0.0006708152315028082,1.6664101691804993e-15,-3.616398584920736,13.999416544336777,8.999652761754732,3.0,-0.2165201809377565,-0.2606351809377565,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300|14|0.4508627,output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300,14,0.45086273737232463,-3.6467623397922453,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999620738818825, 13.99934339772669, 4.012750685968307]",0.45007938306872197,-0.0007833543036026569,1.5481581678338464e-15,-3.646662073178618,13.99934339772669,8.999620738818825,3.0,-0.21658761693127804,-0.26070261693127805,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300|57|0.4508703,output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300,57,0.45087029972421033,-3.6190060966506437,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999646504539966, 13.999407746445867, 4.011814452210977]",0.4501750270385674,-0.0006952726856429559,1.5351795675257176e-15,-3.6188415226579265,13.999407746445867,8.999646504539966,3.0,-0.21649197296143263,-0.26060697296143265,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300|1|0.4509868,output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300,1,0.4509867713353709,-3.6487264641848096,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.99961717351979, 13.999336538154715, 4.007675971847128]",0.45010960020455115,-0.0008771711308197538,1.633618264405323e-15,-3.6486271698821877,13.999336538154715,8.99961717351979,3.0,-0.21655739979544886,-0.2606723997954489,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224010_p64_i300|64|0.4509908,output/experiments/B30_c30_a1p00_b1p00/20260703-224010_p64_i300,64,0.4509908169487088,-3.587859092771009,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999712694797132, 13.999528651865917, 4.009600994550134]",0.45061676811160467,-0.00037404883710412395,1.9190193419038206e-15,-3.5870808071785234,13.999528651865917,8.999712694797132,3.0,-0.21605023188839534,-0.26016523188839535,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-235238_p64_i300|42|0.4516824,output/experiments/B30_c30_a1p00_b1p00/20260703-235238_p64_i300,42,0.45168236477963863,-3.6721884565152467,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999765151511404, 14.99876384840621, 3.9511654646908116]",0.555196896367225,0.10351453158758639,1.5485072102582812e-12,-3.6719753613390482,14.99876384840621,9.999765151511404,3.0,-0.11147010363277499,-0.155585103632775,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300|57|0.4517048,output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300,57,0.45170483316577403,-3.671179825432039,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999571586320217, 13.99925675595053, 4.018537679000399]",0.45082754627864785,-0.000877286887126183,1.1643547535447193e-15,-3.6711660432818545,13.99925675595053,8.999571586320217,3.0,-0.21583945372135216,-0.2599544537213522,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300|42|0.4522182,output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300,42,0.4522181903497156,-3.648427984325309,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999613483171014, 13.999335534237034, 4.00826314129492]",0.4505378660608743,-0.001680324288841295,8.520894292323749e-16,-3.648322755155058,13.999335534237034,8.999613483171014,3.0,-0.2161291339391257,-0.2602441339391257,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300|21|0.4526073,output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300,21,0.45260730155532725,-3.6796660682580957,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999591485870196, 13.999272729957209, 4.016918017366256]",0.45239735318196506,-0.00020994837336218986,1.9042856380332317e-15,-3.679638815785792,13.999272729957209,8.999591485870196,3.0,-0.21426964681803495,-0.25838464681803497,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300|7|0.4533615,output/experiments/B30_c30_a1p00_b1p00/20260703-225515_p64_i300,7,0.45336151739221864,-3.6437736885425185,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999623338181484, 13.999348813961047, 3.999656232116017]",0.4529210602935698,-0.00044045709864881655,2.1559385233574677e-15,-3.643653798668722,13.999348813961047,8.999623338181484,3.0,-0.2137459397064302,-0.2578609397064302,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300|28|0.4533983,output/experiments/B30_c30_a1p00_b1p00/20260703-234050_p64_i300,28,0.4533983032832456,-3.6994516002175644,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.99974786210564, 14.998469689877995, 3.950815271395763]",0.5324396909855987,0.07904138770235314,7.771037762425086e-13,-3.69934194858304,14.998469689877995,9.99974786210564,3.0,-0.13422730901440127,-0.1783423090144013,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-234705_p64_i300|28|0.4546029,output/experiments/B30_c30_a1p00_b1p00/20260703-234705_p64_i300,28,0.4546028965122492,-4.397211250724187,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.99917425644363, 14.998211905996822, 4.078279952775919]",0.45384150332043155,-0.000761393191817672,2.9610432564341923e-11,-4.39721125066597,14.998211905996822,9.99917425644363,3.0,-0.21282549667956846,-0.2569404966795685,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-223325_p64_i300|64|0.4551987,output/experiments/B30_c30_a1p00_b1p00/20260703-223325_p64_i300,64,0.45519868120823304,-3.553170258809445,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.9995680268941, 12.999172665651846, 3.994492251622713]",0.4603281204962042,0.00512943928797116,1.7149555343909276e-26,-3.5530417172062925,12.999172665651846,7.9995680268941,3.0,-0.2063388795037958,-0.25045387950379583,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224013_p64_i300|57|0.4553863,output/experiments/B30_c30_a1p00_b1p00/20260703-224013_p64_i300,57,0.45538632860845296,-3.568994033708061,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.999527585728862, 12.999099156750427, 3.9870306895203296]",0.4599361455494903,0.0045498169410373435,1.6160760265648864e-26,-3.5689343675518566,12.999099156750427,7.999527585728862,3.0,-0.2067308544505097,-0.2508458544505097,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300|35|0.4555064,output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300,35,0.4555063998672089,-3.7162249314997724,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999738100260208, 14.998227447363227, 3.952209139524543]",0.5335800893925593,0.07807368952535038,7.998591529149164e-13,-3.7161017519913844,14.998227447363227,9.999738100260208,3.0,-0.1330869106074407,-0.17720191060744073,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300|28|0.4556072,output/experiments/B30_c30_a1p00_b1p00/20260703-231124_p64_i300,28,0.45560719661359517,-3.584698526493863,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.999497918076955, 12.999022380074273, 3.982623461924181]",0.4605131106666055,0.00490591405301033,1.947748005302892e-26,-3.584641674293161,12.999022380074273,7.999497918076955,3.0,-0.2061538893333945,-0.25026888933339453,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300|49|0.4557815,output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300,49,0.45578153023871393,-3.5784057447962416,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.999508553634156, 12.999047598902113, 3.997507734519857]",0.46062465218507875,0.004843121946364826,1.3755401276952788e-26,-3.578335340296843,12.999047598902113,7.999508553634156,3.0,-0.20604234781492126,-0.25015734781492127,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224013_p64_i300|1|0.4559532,output/experiments/B30_c30_a1p00_b1p00/20260703-224013_p64_i300,1,0.4559532456548258,-3.614556525789907,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.999444792037524, 12.998894523706245, 3.9789351182884154]",0.460076983324262,0.004123737669436189,1.7210550546765516e-26,-3.6145318969922835,12.998894523706245,7.999444792037524,3.0,-0.206590016675738,-0.250705016675738,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300|7|0.4559979,output/experiments/B30_c30_a1p00_b1p00/20260703-224742_p64_i300,7,0.4559979442931126,-3.581670696388819,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.99950200425168, 12.999032848696713, 4.00720369046984]",0.4608108572919181,0.004812912998805541,1.1050853434056159e-26,-3.58161519409846,12.999032848696713,7.99950200425168,3.0,-0.2058561427080819,-0.2499711427080819,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300|21|0.4561698,output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300,21,0.4561698010070196,-3.585679438812412,a1p00_b1p00,B30,3,C,c0,"[3.0, 7.999493259277331, 12.99901054047133, 3.9697427516825865]",0.4602791201029788,0.004109319095959185,2.0693419886706585e-26,-3.58562410876205,12.99901054047133,7.999493259277331,3.0,-0.20638787989702123,-0.25050287989702125,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-235815_p64_i300|35|0.4565647,output/experiments/B30_c30_a1p00_b1p00/20260703-235815_p64_i300,35,0.45656472815660937,-3.7804643755519773,a1p00_b1p00,B30,3,C,c0,"[3.0, 9.999708079869958, 14.996736474286372, 3.9264252275884512]",0.5424202220031832,0.08585549384657382,1.573413652556396e-12,-3.7804500189197094,14.996736474286372,9.999708079869958,3.0,-0.12424677799681683,-0.16836177799681684,artifact
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-224010_p64_i300|57|0.4569295,output/experiments/B30_c30_a1p00_b1p00/20260703-224010_p64_i300,57,0.4569295153055688,-3.5879652705497667,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.99971185512285, 13.999528394688696, 4.0243683768933245]",0.4565098937999652,-0.0004196215056035957,1.5264675985525148e-15,-3.5872370563149163,13.999528394688696,8.99971185512285,3.0,-0.2101571062000348,-0.2542721062000348,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300|35|0.4570303,output/experiments/B30_c30_a1p00_b1p00/20260703-231728_p64_i300,35,0.45703033470908017,-3.6118498854666354,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999675678864087, 13.999419993074676, 3.990804942404944]",0.4610914826282128,0.004061147919132646,2.7003990980750077e-12,-3.6114920939572888,13.999419993074676,8.999675678864087,3.0,-0.2055755173717872,-0.2496905173717872,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300|49|0.4570624,output/experiments/B30_c30_a1p00_b1p00/20260703-232305_p64_i300,49,0.4570624315761922,-3.614326325441998,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999673451609217, 13.999411541371035, 3.988742747127347]",0.4610364284882844,0.003973996912092215,2.9996692544408405e-12,-3.6140163179192757,13.999411541371035,8.999673451609217,3.0,-0.2056305715117156,-0.2497455715117156,valid
a1p00_b1p00|output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300|7|0.4572181,output/experiments/B30_c30_a1p00_b1p00/20260703-230352_p64_i300,7,0.45721808039848866,-3.6081678202617398,a1p00_b1p00,B30,3,C,c0,"[3.0, 8.999681999098566, 13.99943042783897, 3.9862663660280973]",0.4619953988814674,0.004777318482978743,3.2726815811295047e-12,-3.607826123337773,13.99943042783897,8.999681999098566,3.0,-0.2046716011185326,-0.24878660111853262,valid
